,OverTime,TrainingTimesLastYear,StockOptionLevel,RelationshipSatisfaction,JobSatisfaction,JobInvolvement,EnvironmentSatisfaction,BusinessTravel,Education,Gender,MaritalStatus,JobLevel,Attrition,PerformanceRating,WorkLifeBalance,Sales_Department,Research & Development_Department,Human Resources_Department,Life Sciences_EducationField,Other_EducationField,Medical_EducationField,Marketing_EducationField,Technical Degree_EducationField,Human Resources_EducationField,Sales Executive_JobRole,Research Scientist_JobRole,Laboratory Technician_JobRole,Manufacturing Director_JobRole,Healthcare Representative_JobRole,Manager_JobRole,Sales Representative_JobRole,Research Director_JobRole,Human Resources_JobRole,PercentSalaryHike,MonthlyRate,HourlyRate,Age,DailyRate,DistanceFromHome,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,0,1,2,3,4,5,6,7,8,MonthlyIncome
891,0,5,1,4,4,4,1,1,1,0,1,1,0,3,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,19982,72,44,1117,2,1,10,10,5,7,7,2011,0.9070021900961104,-0.8485208236563465,-0.3238731889760494,-0.4943326612581259,-0.40494305646481826,1.2457098806302462,0.7761218398129128,0.35399250177313096,0.8176696082709206,2011
892,1,2,0,2,2,2,1,0,3,0,0,1,1,4,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,25,6148,96,19,504,10,1,1,1,1,0,0,1859,-2.9933260052847044,-1.174906775132722,1.9206257158681006,0.34329066907406425,0.4132870895486289,-1.997817486096707,1.5336359069511387,-0.11204942313201409,0.36200757222686825,1859
893,0,5,3,1,4,3,1,1,3,0,2,1,0,3,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,5598,97,29,1010,1,1,3,3,2,1,2,3760,-1.8301701175730964,-0.6644481133145382,0.8516087298982176,-1.6100605700893973,-0.9068491780580481,-0.36891229470522496,0.8619804272011439,-0.38199483272601426,0.3253077105625979,3760
894,0,2,0,1,4,3,4,1,3,1,1,4,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,23474,85,54,685,3,3,36,10,9,0,9,17779,3.731856617468365,2.11919448706663,-0.5456624104964247,0.3806477487490276,-0.7665381831826262,0.41312243026443074,1.2127079074723635,-1.4582560526030075,-1.4846987044993147,17779
895,1,2,0,4,1,3,3,1,2,1,1,2,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,17089,80,31,1332,11,1,6,6,5,0,1,6833,-1.022716281725214,-0.33885736347740797,0.5261312737804085,-0.3411542592615949,-0.8914134521123454,1.483863988187094,-0.1509373301326438,-0.6221595564613998,-0.11374849887340913,6833
896,0,2,0,2,1,2,3,1,3,0,0,2,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,19,17198,96,31,1062,24,1,10,10,9,1,8,6812,0.7498441441670846,-1.359352252169557,2.2470366586769277,1.3681878544399921,-0.6904474975703947,0.39193033511114933,0.243571967635437,-0.00028823172330536104,-1.007338760089648,6812
897,0,2,0,4,4,2,3,1,3,0,0,2,0,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,16490,48,59,326,3,5,13,6,1,0,5,5171,0.14160794119845255,1.9155388616836793,-1.149970561208001,0.33592375406149366,0.9111044366901437,-1.0441406643819153,0.374718103108676,0.001724494213019969,-0.6212235846882703,5171
898,0,2,1,2,4,1,3,1,3,1,1,5,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,18625,96,43,920,3,3,25,8,7,0,7,19740,2.369088014507039,1.6265943945231285,0.12723928760595532,-0.2952186709911331,-1.0603433263839959,0.47376452489791654,1.166133479692054,-1.3661768774730396,-0.9213095023712843,19740
899,0,2,1,3,3,2,1,1,2,1,1,5,0,3,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,12124,85,49,1098,4,2,23,1,0,0,0,18711,0.34062545505322034,2.8551775686684966,0.17944151784129883,-0.869131470213931,-0.7240238221341225,0.23781646673602433,0.2038907963959066,-2.470326827280878,0.6089163034085269,18711
900,0,2,0,3,2,3,3,2,3,1,1,1,0,3,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12,9256,46,36,469,3,1,12,11,10,0,7,3692,0.7901323838583215,-1.410066274566644,-1.2540235828457094,-0.8811633637342388,0.17427199295519738,-0.5096017388066351,-0.4544850425249257,-0.08682730707497255,-1.4207656337664314,3692
901,0,4,0,3,2,4,4,1,2,1,0,1,0,3,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11,16620,76,48,969,2,5,7,1,0,0,0,2559,-1.7296201566759066,1.8285712052792193,-0.6149767875554994,-0.81114069275313,-0.8460968503522575,0.5662349575271299,0.2025675322631322,0.2411228453953526,0.12850365845374634,2559
902,0,2,3,2,3,3,1,1,2,1,2,1,0,3,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,3208,76,27,1167,4,1,5,5,3,0,3,2517,-1.5984738866179833,-1.0059676751995172,0.35686034226881663,-2.046650851137096,-0.8057440702770194,0.15748285121417013,-0.5144226519639148,-0.3146041411729203,-0.20710487651289458,2517
903,1,2,2,2,4,3,3,1,3,1,2,2,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,4204,82,29,1329,7,1,6,6,0,1,0,6623,-1.6430878006851086,-0.1746016275420382,0.7020078595666258,-1.8214459971723511,-1.0094043439060614,0.428243478606425,-0.6526469488411082,-0.9286822041066874,0.7070267622394767,6623
904,0,3,0,3,4,2,4,1,3,1,0,5,0,3,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,8733,76,48,715,1,6,25,1,0,0,0,18265,0.4451966664899805,3.628769458781264,-0.651898780290317,-1.2059432373829668,-0.6197104436869123,-0.7118033553849262,-0.09481900570716602,-1.2296588278054126,0.35294145636052815,18265
905,0,2,2,2,4,2,4,1,3,0,2,4,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,3423,87,29,694,1,3,9,7,7,1,7,16124,0.8482866402345286,-0.2602308154395235,0.19085069464507787,-1.649584027307486,-0.7658441618054106,-0.9767618315093219,0.44278527615780205,-0.3891289310933375,-0.5859522102828721,16124
906,0,5,0,4,3,4,3,1,3,0,1,1,0,3,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,17,21643,89,34,1320,20,0,2,1,0,0,0,2585,-2.5126720910124978,-0.17021292351378503,1.6068705336505111,1.1967265209641216,-0.6086291137974252,1.2937619254202692,0.21138236429591445,-0.8077765301572425,0.45135351621749886,2585
907,0,5,1,3,2,3,2,1,3,1,1,5,0,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11,8751,88,44,1099,5,7,26,22,9,3,10,18213,4.274651997434654,1.3260673536936842,0.3725371976496045,-1.5397836049299758,-1.2307431228343815,0.19477203970494703,-0.13607398543381652,0.39296663206859445,-1.0452535478401235,18213
908,1,3,2,4,3,4,4,1,5,1,2,3,0,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14,21708,82,33,536,10,0,10,9,8,0,8,8380,0.6619369875541263,-1.2078147436404525,-0.35925800680437914,0.8328783550169462,-0.9774846484732185,0.31475682202218364,0.7558087404355414,-0.6066150313865036,-1.2182683622276218,8380
909,1,2,0,4,4,4,2,1,3,0,0,1,0,3,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,21221,57,19,265,25,1,1,1,0,0,1,2994,-2.8147054699819467,-1.1576473966818348,-0.8934604654724936,2.0750507054716785,-0.842051418051575,-0.00473539775005179,-1.3031467783272208,-0.06419772972001751,0.1312992268111505,2994
910,0,2,1,4,3,3,4,1,2,1,1,1,0,4,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,16901,47,23,373,1,1,1,1,0,0,1,1223,-2.8805275567128623,-0.9972107652296679,-0.6668394777724856,0.5334088847114266,1.7732421044161129,-0.8772606580458892,1.3205265796425587,-0.07333268993847798,0.16845982681452568,1223
911,1,4,0,4,4,1,3,2,1,1,0,1,1,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,8040,73,25,599,24,1,1,1,0,1,0,1118,-2.801411190178623,-0.9853136345070357,0.7057777082593115,0.7064615795236023,-0.8647431057726437,-0.7819515143049895,-1.4015264668158098,-0.13305160955876325,0.6145068488506731,1118
912,1,2,0,2,4,3,3,1,2,1,0,1,0,4,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,9973,53,26,583,4,1,8,8,5,2,2,2875,-0.9166957777531217,-1.3283706924633387,-0.009769114771541266,-0.20600894609612022,1.2780719845958595,-0.900575940822448,0.6016492368383585,-0.005505192081628292,0.15035024909902198,2875
913,1,2,0,1,2,1,1,1,3,0,0,5,1,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16,2493,94,45,1449,2,2,26,24,10,1,11,18824,4.404996914600905,0.20916858705537805,1.781607677779473,-2.1646212701366356,-0.39412145392764725,0.02440796847267809,0.5721057692995427,-1.3939123136394596,-1.4202209725678918,18824
914,1,3,1,4,2,2,4,0,1,1,2,4,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,25592,37,55,177,8,1,34,33,9,15,0,13577,5.63832264504368,0.14861998794182293,-2.140029821377011,1.6368333230539287,0.6891096729244633,-0.04690163483904374,0.2357482690593797,-0.6326349459428422,3.0188862957346743,13577
915,0,2,0,3,3,2,1,2,2,0,0,1,1,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,25308,45,21,251,10,1,2,2,2,2,2,2625,-2.1522959987177335,-1.3462833967588448,-1.0372686494282803,1.9069774761333085,1.229120445998953,-0.19737814014755914,0.8442721884002616,0.2804978762942064,0.3632780268202017,2625
916,0,2,1,3,2,2,4,1,2,0,1,5,0,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14,9946,33,46,168,4,2,26,11,4,0,8,18789,2.477675943026842,1.134283693473913,-1.8300918626553584,-0.19165898522859173,0.9256807522322761,-1.35188335842959,-0.6639552565724487,-1.8272885304932098,-0.9087350373170295,18789
917,1,3,0,4,1,3,3,1,3,0,0,2,0,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,6039,86,34,131,2,0,4,3,2,0,2,4538,-1.6488066948751434,-0.6779257962683838,-0.8942777529748441,-0.8646317210315686,-1.3995375729590653,-1.6615588121059817,0.3940967167599011,-0.9284168805774877,0.014000377827709297,4538
918,1,5,1,1,2,3,4,2,3,1,2,5,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,19196,83,51,237,9,4,31,29,10,11,10,19847,6.281510114188555,0.4097782372775439,0.5694381831913555,1.589370719751536,0.6093575979415131,-1.4576872588727565,1.9573764928878523,0.06928637047288415,0.9487309598371151,19847
919,0,6,0,4,4,3,4,1,4,1,0,3,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,20002,67,59,1429,18,6,25,9,7,5,4,10512,2.4966815047341493,2.4070797588272552,0.6531319167186603,0.388500068934436,-0.44722442746950797,1.5700722941801564,-1.047405615127636,0.3176436162916114,0.3949480022802633,10512
920,0,2,2,3,2,3,3,2,3,0,2,2,0,3,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,13,22534,46,34,135,19,4,15,11,8,5,10,4444,1.63951254567209,-1.0735758021843613,-1.3616341144005264,1.8314470167802002,-0.1946280597379786,-0.216230162448831,-0.827282115904626,1.438028971290242,-0.5564492094099948,4444
921,1,2,0,3,3,3,4,2,4,1,0,1,0,3,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11,6842,44,28,791,1,0,5,4,2,0,2,2154,-1.8736746286420678,-1.1139923398597986,-1.1755634697240027,-1.5441212979830998,0.24772227208097916,-0.05378444910024641,-0.7344217678141636,-0.6652086052593288,-0.04714456547430796,2154
922,0,4,2,4,1,4,3,1,2,1,2,5,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,17477,92,44,1199,4,1,26,25,9,14,13,19190,5.978059759789269,-0.8522642589255313,0.47478969149095385,-0.574683884839318,-0.9434210599193035,1.0748632090280428,1.1176466414733828,-0.29358713366204875,1.7554297289315142,19190
923,0,5,2,4,2,2,3,2,3,1,1,2,0,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,21833,56,34,648,11,4,14,10,9,1,8,4490,0.9705298959728946,-0.5682267195806803,-1.0947313623312858,0.5164920486909663,-0.4921014040806045,0.7875210785171924,-0.41441041916389365,0.9746447663266186,-1.3822103961040397,4490
924,1,3,0,4,3,3,3,1,1,1,1,1,0,3,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,6020,66,35,735,6,0,4,3,2,2,2,3506,-1.4885393894410195,-0.7832052832557993,-0.07819336789292847,-0.9327108324418146,-0.16268546722660776,-0.6386380015848153,-0.26991394780591405,-0.6958198278257773,0.5738547511398209,3506
925,1,2,0,4,2,4,2,1,4,0,1,2,0,3,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16,5628,78,42,603,7,6,18,1,0,0,0,2372,-1.3432497609547263,1.943073483784575,0.3566630502897532,-0.6882878767173993,-0.25921677347921557,-1.4479664674309207,-0.07260426166459631,0.37015879507398364,0.07584269175075709,2372
926,0,3,0,4,4,2,4,1,4,0,0,3,0,3,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14,20364,56,43,531,4,3,23,21,7,15,17,10231,5.19146272060032,-1.4430902720911474,-1.2402475834324371,0.23488063195325307,0.0423522412824049,0.2193330370172837,0.5891758412403509,1.3991733044389332,1.3835367031026617,10231
927,1,2,0,4,2,3,3,1,4,0,0,2,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,2323,53,36,429,2,9,18,16,14,5,12,5410,3.2101900812920223,-0.5377864171082977,-0.9758600261438442,-1.8330216841047058,-0.17721103652990475,-1.2451888139660279,-0.8166515710030631,2.987611054296648,-1.421660341798346,5410
928,0,2,1,4,4,3,1,1,3,0,1,3,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11,14075,73,44,621,15,1,10,10,7,0,5,7978,0.6381912072157845,-0.2720518649050787,-0.2639670074356778,0.29454663360857297,-1.1645029892845857,-0.04145577961708489,-0.7271025528364755,-0.7678235119708096,-0.8327295875382441,7978
929,1,2,1,2,4,2,4,2,3,1,1,1,0,3,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,14222,52,28,193,2,1,2,2,2,2,2,3867,-1.818113011395204,-0.970688212347895,-1.9494388065176038,-0.21706924515202114,-0.1757933915021606,-0.6571107841520373,0.03185675304097387,-0.11452973911201457,0.4206207613442793,3867
930,0,6,0,2,3,2,2,2,2,0,0,1,0,3,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14,4257,40,51,968,6,0,8,7,0,7,7,2838,0.3243478438169637,-0.5909398470662146,-0.2540816187998184,-1.2343718303274416,0.8696087880534735,-0.38226325953763435,-1.0105689529558426,-0.5203690697902943,1.3919929848256485,2838
931,1,3,0,3,3,3,3,0,2,0,0,2,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18,12858,72,30,879,9,7,10,8,4,1,7,4695,-0.15134947968131954,0.2687615370264055,0.6999639913006408,-0.1637350552257796,0.29649511267210177,-0.29306200326463727,0.33264951335639814,1.670396013257574,-0.8614550682666515,4695
932,1,2,2,1,3,3,2,1,3,0,2,1,1,3,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,13,17285,39,29,806,7,3,10,7,7,7,7,3339,0.5982807990907691,-1.37420876189145,-1.0943418009791237,-0.126255690255149,0.6048542989064737,0.7106493640634433,-0.4724538483400484,1.3254651812833216,0.5908707783020027,3339
933,0,2,0,2,1,3,4,1,3,1,0,1,0,3,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11,4732,84,28,640,1,2,5,3,2,1,2,2080,-1.8403195179376342,-0.6312532023645087,-0.40061439151510214,-1.6680187637875123,-1.2591731236578871,-0.7523729255079937,0.07694276402165777,0.04168146422977402,0.16297000349403587,2080
934,0,3,0,4,2,3,4,1,3,0,0,1,0,3,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18,18830,40,25,266,1,1,2,2,2,2,1,2096,-2.173711026703518,-1.1235068085582718,-1.5723654403121758,0.5050769724628085,1.300746095818556,-0.5326278522251576,0.8129738276334815,0.10386710156412766,0.49286436475775364,2096
935,0,4,2,3,4,4,3,1,3,1,1,2,0,3,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15,11693,56,32,604,8,1,10,10,7,0,8,6209,0.44799160375087693,-1.306951360796233,-0.3693983284256994,-0.18695312247503237,0.25445435591402543,-0.3745779070206119,-0.15345478208032873,-0.2443123933174848,-1.207449724247118,6209
936,0,4,0,3,2,3,2,2,3,0,0,5,0,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22,13035,83,45,364,25,3,22,0,0,0,0,18061,0.042609443608727565,2.5479116575376,1.4303144296554995,2.159781686597583,0.13216845484070686,-1.786874965172471,-0.14645905079576954,-1.8546851225112444,0.5393881063799925,18061
937,1,4,2,4,2,2,3,1,4,0,2,4,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,17334,94,39,412,13,6,21,19,9,15,2,17123,3.963745348191138,0.5338266028632774,-0.2622018717955786,0.7069875209509665,-1.6427837259876104,-0.4160042783377689,0.3375854804051508,1.317621470426004,3.019266888484652,17123
938,0,3,2,4,3,3,1,1,4,1,2,1,0,3,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,26076,88,58,848,23,1,2,2,2,2,2,2372,-1.0296463558453564,0.7605018335320899,0.3481418589218226,1.9068898314693026,-1.6775737045446963,1.0096495742651692,-0.33948712932173625,-0.5371630052140682,0.4480739342387992,2372
939,0,3,1,1,3,3,4,1,2,1,1,2,1,3,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,22845,79,32,1089,7,1,10,10,4,1,1,4883,-0.6613464918698343,-0.33322892402938353,0.525221548884054,0.5425465533233006,0.08916756125118291,1.0327733765540057,1.255857838113981,-0.4725890282809388,0.06342019131081286,4883
940,0,2,0,1,1,3,3,1,3,1,0,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13,22154,93,39,360,23,0,6,5,2,0,3,3904,-1.1814291344203183,-0.38775744349705404,0.09782624980361686,2.030225368838912,-1.9024299779309377,-0.13172837514083496,-0.14360606116376,-0.809224978876616,-0.21110732382319766,3904
941,0,6,1,1,4,2,1,1,3,0,1,2,0,3,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12,23631,48,30,1138,6,0,10,9,2,6,7,4627,0.18229459331513373,-1.3559521721744956,-1.0046710417355718,0.054114237774861275,0.20121003182744612,1.8696524635362473,-0.020921050762638064,-0.0910811539917469,0.8448387436607019,4627
942,0,0,0,1,3,3,4,1,4,0,1,3,0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,5747,63,36,325,10,3,10,7,7,1,7,7094,0.4580889701824864,-0.5829099773723565,-0.6269970487695266,-0.5427756458578137,-0.6071320713367492,-1.2665767849946759,-0.8441177349589546,0.22842446975883715,-0.8576835234849034,7094
943,0,3,0,3,1,3,4,1,2,0,0,1,0,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,22957,44,46,991,1,6,10,7,6,5,7,3423,0.8368807632583846,0.548378766653775,-1.3948831375959465,-0.35447319132802957,0.46982369470505775,1.3357411673374928,0.11363163236139598,1.6597253572642208,-0.016765025051830338,3423
944,0,6,3,1,4,1,3,0,3,0,1,2,0,3,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,16392,55,28,1476,1,0,10,9,8,7,5,6674,0.8071139549515816,-1.6641624613851047,-0.44633690867497616,-1.3707314765593226,0.08351665442374098,2.0585180911420653,-0.021026749321051037,0.027651411083519796,1.0067200483162844,6674
945,1,2,0,2,1,3,4,1,3,0,1,4,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,22422,43,50,1322,28,4,25,3,2,1,2,16880,1.0903747440811917,2.775720800413577,0.1267616774827546,1.491116642452569,0.031927247237073915,1.7668957071097111,-2.410272828839451,-1.3312428899805973,0.23002288230195175,16880
946,1,2,0,3,2,2,4,1,4,1,0,3,1,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,17235,57,40,299,25,2,9,5,4,1,0,9094,-0.5444800302572328,0.3993934785751615,-0.6379256763590443,1.7642160713391064,-0.7395382576544685,-0.43920539519652596,-1.5947416921907194,-0.6641738662894591,0.2281996298409496,9094
947,1,2,0,3,2,3,2,1,3,1,0,3,1,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,21534,64,52,1030,5,9,10,8,7,7,7,8446,1.7978574782347605,1.626371667619314,0.27463284627443085,0.2791413200793579,0.9081085967440925,0.5082348534355641,0.9755841626535137,2.3220449830239014,0.44755533522376606,8446
948,1,2,2,4,1,3,2,1,4,0,1,3,0,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23,25927,95,30,634,17,1,9,9,1,0,8,11916,0.0012583182572816986,-0.3627016239974525,1.2991638513677013,2.340747841255283,-0.054975119979641,-0.07442985712546857,1.7494327117660105,-0.8144207717261975,-0.6211150181200955,11916
949,0,6,0,1,3,3,1,1,2,1,0,2,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,13352,32,39,524,18,0,9,8,7,1,7,4534,0.36001890818326665,-1.3413328454214264,-1.0808707403832654,0.5761648056099148,0.2096117776154059,-0.0038873496130819502,-1.8698581289577365,-0.4624687270316175,-0.8261893511270585,4534
950,1,5,1,1,3,3,4,0,4,0,2,3,0,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,8935,57,31,587,2,1,10,10,8,9,6,9852,1.529137730691269,-1.6059636249122085,-0.13784053754423303,-0.5218147135227159,1.0179085973812207,-0.8715853082320666,0.741142990951707,0.27781049405422703,1.4252508388648395,9852
951,0,4,0,1,2,1,3,0,2,1,0,2,0,3,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13,22074,40,41,256,10,1,19,19,2,11,9,6151,2.621751496199553,-1.1585992817283421,-1.9315533695984848,1.137617688042985,0.19781968296268707,-0.02665128985457807,-0.2715363361865193,0.2570378799680336,1.6299327503422907,6151
952,1,2,0,1,2,3,4,2,3,0,0,1,1,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,8319,54,31,1060,1,1,3,3,2,2,2,2302,-1.733267898188693,-0.794347997262625,-0.6794652057819617,-1.6787678291827157,-0.00724981412862108,0.46988254227670573,-0.5006372499579396,-0.19545869931529303,0.4873022184412349,2302
953,0,4,0,3,1,3,1,1,3,1,1,1,1,3,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,14669,89,44,935,3,4,10,3,2,1,2,2362,-1.0456945374744853,1.0557495891032938,-0.06994809364100173,-0.8219923989609683,-1.1966617611220813,0.28977360311897643,0.5255433049231696,0.24522624859853068,0.03371825269662125,2362
954,1,3,0,4,3,3,3,0,1,1,1,4,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,26582,37,42,495,2,0,21,20,8,2,10,17861,3.50475583368574,-0.40564268612579335,-2.233223208889535,0.6911779832298867,0.6429039524628263,0.8868116731766469,0.4486038237384207,-1.5317893150920843,-1.0350968870394401,17861
955,0,5,1,4,3,1,4,1,2,0,1,5,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,6992,58,55,282,2,4,23,19,9,9,11,19187,5.037968696079724,0.5538359296971099,-1.0607761754092186,-0.7908282235426966,0.08218310898538912,-1.493311381181607,-0.020640262338702146,-0.11541244855950555,0.5870282900012425,19187
956,0,4,0,1,2,3,4,1,4,1,0,5,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,4022,99,56,206,8,6,36,7,3,7,7,19717,3.644808630154606,2.9999109139358757,0.0860298413489301,-0.4837575757565428,-1.4820562340204728,-2.3286309046688096,0.10067803250178152,-0.6270962052703318,1.0651480592384275,19717
957,0,0,1,2,3,3,3,0,2,1,2,1,0,3,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,8532,74,40,458,16,9,6,4,2,0,0,3544,-1.4747198002581723,1.7730321286336148,0.43359406969373404,0.28081201887157115,-0.3705561887196401,-1.4711229015396232,-0.6879544135060291,1.7353657306633476,-0.22587219681173942,3544
958,0,0,1,4,4,3,4,1,3,1,2,3,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,5494,86,34,943,9,0,10,9,7,1,6,8500,0.4844339064731359,-1.0625528161475308,0.4826342302343531,-1.2395009537760857,-1.358676356493309,-0.09657934797417343,-0.44094039308873706,-0.8795127245620257,-0.518747040895241,8500
959,0,4,0,3,4,3,3,1,3,1,0,2,0,3,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,22455,98,40,523,2,1,9,9,8,8,8,4661,1.396890778897297,-1.28308720092597,-0.6217041878154556,0.2160895022124327,-1.6099802882237735,0.33650343661300347,1.7049122827961942,0.6215396430085838,0.7655566324617663,4661
960,0,2,1,4,1,3,3,2,3,0,2,2,0,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17,4297,66,41,1018,1,0,10,9,3,1,7,4103,0.018102809645132292,-0.7679923145137485,0.5849814021503272,-1.5252048279263004,0.5662254770346663,-0.5401375636176929,0.35140483565170033,-0.8670384226692649,-0.39556299584804366,4103
961,1,3,0,2,3,3,3,2,4,1,0,2,0,3,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,2690,87,35,482,4,1,9,9,6,1,1,4249,-0.49727447625237103,-0.6911704553729595,-0.2504756309326346,-1.4367979516489493,-1.4773658277993844,-1.2109463269704688,-0.12223504145607289,-0.5186452974945032,-0.03970295904100789,4249
962,1,2,1,2,2,3,3,1,3,1,2,4,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,17588,84,51,770,5,1,33,33,9,0,10,14026,4.953484565566717,0.20874797235509693,-0.46334991246644996,-0.33325245806224546,-1.3403692048509608,0.4307017771531505,0.4684794234884104,-1.6560778954661068,-1.926796738028076,14026
963,0,3,1,4,1,3,2,1,2,0,2,2,0,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,19461,31,38,1009,2,3,11,7,7,1,7,6893,0.5486318681126453,-0.20308815791246757,-1.0556712761037563,-0.32205838095943246,1.4630599260022437,1.0420459226146601,-0.027055674543077002,0.2514150029625488,-0.8997841095420271,6893
